mpu.get_temp(),accel_data[x],accel_data[y],accel_data[z],gyro_data[x],gyro_data[y],gyro_data[z]
31.0711764706,1.08217915039,-0.15801730957,9.11711992188,-2.45801526718,-0.480916030534,0.458015267176
31.0711764706,1.01992990723,-0.378283862305,9.33738647461,-2.26717557252,-0.374045801527,0.274809160305
31.0711764706,1.06541973877,-0.363918652344,9.17697496338,-2.2213740458,-0.221374045802,0.213740458015
31.0711764706,1.01992990723,-0.380678063965,9.30386765137,-2.42748091603,-0.274809160305,0.160305343511
31.1652941176,1.00556469727,-0.354341845703,9.05008227539,-2.3893129771,-0.709923664122,0.36641221374
31.1652941176,1.16118780518,-0.354341845703,9.26077202148,-2.28244274809,-0.511450381679,0.251908396947
31.2123529412,1.03190091553,-0.375889660645,9.19852277832,-2.36641221374,-0.511450381679,0.312977099237
31.0711764706,1.2138602417,-0.339976635742,9.2057053833,-2.28244274809,-0.473282442748,0.236641221374
31.1652941176,1.04147772217,-0.371101257324,9.19852277832,-2.35114503817,-0.389312977099,0.297709923664
31.0241176471,0.933738647461,-0.414196887207,9.17697496338,-2.52671755725,-0.625954198473,0.480916030534
31.1652941176,1.01992990723,-0.356736047363,9.1219083252,-2.37404580153,-0.503816793893,0.381679389313
31.2123529412,1.19231242676,-0.440533105469,9.13866773682,-2.36641221374,-0.442748091603,0.343511450382
31.0711764706,1.05584293213,-0.325611425781,9.08838950195,-2.49618320611,-0.473282442748,0.290076335878
31.0711764706,1.1659762085,-0.440533105469,9.07641849365,-2.3358778626,-0.320610687023,0.343511450382
31.1182352941,1.00077629395,-0.318428820801,9.25598361816,-2.52671755725,-0.374045801527,0.0687022900763
31.0711764706,1.05344873047,-0.323217224121,9.23922420654,-2.48091603053,-0.374045801527,0.190839694656
31.1652941176,1.06302553711,-0.339976635742,9.16021555176,-2.47328244275,-0.496183206107,0.290076335878
31.0241176471,1.04147772217,-0.3064578125,9.17218656006,-2.39694656489,-0.343511450382,0.480916030534
31.0711764706,1.02711251221,-0.356736047363,9.11711992188,-2.32824427481,-0.587786259542,0.312977099237
31.1182352941,1.02950671387,-0.361524450684,9.11951412354,-2.25190839695,-0.473282442748,0.175572519084
31.1182352941,1.04147772217,-0.45729251709,9.05487067871,-2.53435114504,-0.450381679389,0.297709923664
31.1182352941,1.19710083008,-0.351947644043,9.1219083252,-2.45801526718,-0.580152671756,0.145038167939
31.1652941176,1.08457335205,-0.421379492187,9.29907924805,-2.47328244275,-0.442748091603,0.259541984733
31.1182352941,1.01274730225,-0.31364041748,9.04289967041,-2.36641221374,-0.526717557252,0.251908396947
31.1652941176,1.00317049561,-0.179565124512,9.21528218994,-2.41984732824,-0.595419847328,0.374045801527
31.1182352941,1.06781394043,-0.397437475586,9.16260975342,-2.45801526718,-0.488549618321,0.343511450382
31.0711764706,0.92176763916,-0.234631762695,9.31105025635,-2.45801526718,-0.450381679389,0.320610687023
31.1182352941,1.01514150391,-0.31124621582,9.06444748535,-2.64885496183,-0.412213740458,0.358778625954
31.2123529412,1.1899182251,-0.45729251709,9.23443580322,-2.28244274809,-0.679389312977,0.251908396947
31.1182352941,1.04626612549,-0.332794030762,9.32780966797,-2.24427480916,-0.526717557252,0.290076335878
31.0711764706,1.16118780518,-0.392649072266,9.08120689697,-2.48091603053,-0.381679389313,0.30534351145
31.1652941176,1.02711251221,-0.172382519531,9.04768807373,-2.23664122137,-0.320610687023,0.145038167939
31.2123529412,0.9193734375,-0.45729251709,9.33020386963,-2.29770992366,-0.625954198473,0.251908396947
31.0241176471,1.03429511719,-0.318428820801,9.31105025635,-2.35114503817,-0.458015267176,0.343511450382
31.1652941176,1.16837041016,-0.421379492187,9.31344445801,-2.62595419847,-0.442748091603,0.328244274809
31.1182352941,1.08936175537,-0.45729251709,9.32062706299,-2.37404580153,-0.465648854962,0.290076335878
31.1652941176,1.06781394043,-0.373495458984,9.17458076172,-2.31297709924,-0.358778625954,0.175572519084
31.1652941176,1.17555301514,-0.349553442383,9.04289967041,-2.53435114504,-0.641221374046,0.290076335878
31.2123529412,1.00077629395,-0.328005627441,9.10993731689,-2.41221374046,-0.328244274809,0.30534351145
31.2123529412,1.19231242676,-0.375889660645,9.20331118164,-2.50381679389,-0.587786259542,0.137404580153
31.1182352941,0.943315454102,-0.282515795898,9.09317790527,-2.52671755725,-0.511450381679,0.175572519084
31.1652941176,1.03190091553,-0.416591088867,9.28710823975,-2.45038167939,-0.564885496183,0.229007633588
31.1182352941,0.92655604248,-0.316034619141,9.21528218994,-2.25954198473,-0.480916030534,0.137404580153
31.1652941176,1.00556469727,-0.45968671875,9.07163009033,-2.30534351145,-0.541984732824,0.190839694656
31.2123529412,0.993593688965,-0.328005627441,9.34217487793,-2.29770992366,-0.381679389313,0.312977099237
31.1182352941,1.00317049561,-0.213083947754,9.14106193848,-2.32824427481,-0.442748091603,0.320610687023
31.1652941176,1.02711251221,-0.339976635742,9.2296473999,-2.35877862595,-0.595419847328,0.297709923664
31.1182352941,1.18034141846,-0.275333190918,9.08360109863,-2.3893129771,-0.274809160305,0.137404580153
31.1652941176,1.07020814209,-0.201112939453,9.17458076172,-2.60305343511,-0.679389312977,0.251908396947
31.0711764706,1.00077629395,-0.404620080566,9.10993731689,-2.54961832061,-0.503816793893,-1.6641221374
31.1652941176,1.16118780518,-0.347159240723,9.17458076172,-2.32824427481,-0.335877862595,0.30534351145
31.1182352941,1.04626612549,-0.282515795898,9.15303294678,-2.52671755725,-0.465648854962,0.412213740458
31.0711764706,0.9193734375,-0.31124621582,9.11472572021,-2.53435114504,-0.328244274809,0.145038167939
31.2123529412,0.945709655762,-0.186747729492,9.17458076172,-2.52671755725,-0.465648854962,0.213740458015
31.0711764706,0.92176763916,-0.29927520752,9.34456907959,-2.42748091603,-0.648854961832,0.190839694656
31.1182352941,1.19710083008,-0.435744702148,9.05247647705,-2.3893129771,-0.442748091603,0.618320610687
31.1182352941,1.04147772217,-0.45250411377,9.08120689697,-2.29770992366,-0.427480916031,0.465648854962
31.0711764706,1.05823713379,-0.330399829102,9.14106193848,-2.38167938931,-0.458015267176,0.404580152672
31.0241176471,0.950498059082,-0.45729251709,9.04768807373,-2.39694656489,-0.290076335878,0.30534351145
31.2123529412,1.00795889893,-0.383072265625,9.34456907959,-2.51145038168,-0.450381679389,0.129770992366
31.1652941176,0.933738647461,-0.418985290527,9.04768807373,-2.53435114504,-0.36641221374,0.167938931298
31.1652941176,1.04147772217,-0.390254870605,9.15303294678,-2.58015267176,-0.30534351145,0.198473282443
31.2123529412,1.01035310059,-0.342370837402,9.1697923584,-2.65648854962,-0.610687022901,0.221374045802
31.1652941176,0.92176763916,-0.282515795898,9.14824454346,-2.29007633588,-0.450381679389,0.312977099237
31.1182352941,1.03190091553,-0.332794030762,9.14106193848,-2.38167938931,-0.404580152672,0.381679389313
31.1182352941,0.92655604248,-0.208295544434,9.23204160156,-2.35114503817,-0.458015267176,0.351145038168
31.0711764706,1.07978494873,-0.31124621582,9.15303294678,-2.09160305344,-0.564885496183,0.282442748092
31.0241176471,1.04387192383,-0.186747729492,9.19612857666,-2.32061068702,-0.641221374046,0.213740458015
31.1652941176,0.952892260742,-0.244208569336,9.2416184082,-2.29007633588,-0.229007633588,0.267175572519
31.2123529412,1.02711251221,-0.361524450684,9.04768807373,-2.3893129771,-0.442748091603,0.198473282443
31.1182352941,1.12048637695,-0.450109912109,9.13627353516,-2.38167938931,-0.328244274809,0.412213740458
31.0711764706,0.967257470703,-0.45968671875,9.09557210693,-2.46564885496,-0.473282442748,0.389312977099
31.0711764706,1.07739074707,-0.354341845703,9.1817633667,-2.26717557252,-0.587786259542,0.274809160305
31.1182352941,0.979228479004,-0.325611425781,9.07641849365,-2.46564885496,-0.557251908397,0.198473282443
31.1182352941,1.20428343506,-0.179565124512,9.29189664307,-2.3358778626,-0.465648854962,0.389312977099
31.1182352941,1.01035310059,-0.177170922852,9.04529387207,-2.41221374046,-0.511450381679,0.442748091603
31.1652941176,1.11809217529,-0.167594116211,9.1697923584,-2.34351145038,-0.396946564885,0.114503816794
31.1652941176,1.08217915039,-0.270544787598,9.06923588867,-2.3893129771,-0.450381679389,0.175572519084
31.1652941176,1.18512982178,-0.189141931152,9.16500395508,-2.60305343511,-0.190839694656,0.335877862595
31.1182352941,0.943315454102,-0.385466467285,9.15303294678,-2.50381679389,-0.549618320611,0.374045801527
31.1652941176,1.19949503174,-0.378283862305,9.18894597168,-2.29770992366,-0.450381679389,0.221374045802
31.1652941176,1.07020814209,-0.320823022461,9.30147344971,-2.37404580153,-0.320610687023,0.229007633588
31.1182352941,1.04147772217,-0.378283862305,9.09317790527,-2.28244274809,-0.480916030534,0.282442748092
31.2123529412,1.03190091553,-0.332794030762,9.05247647705,-2.49618320611,-0.427480916031,0.320610687023
31.1652941176,1.01753570557,-0.30885201416,9.19852277832,-2.3358778626,-0.687022900763,0.290076335878
31.0241176471,1.18752402344,-0.428562097168,9.09317790527,-2.29770992366,-0.419847328244,0.381679389313
31.0711764706,1.01992990723,-0.359130249023,9.20809958496,-2.3358778626,-0.580152671756,0.251908396947
31.0241176471,1.01514150391,-0.318428820801,9.11951412354,-2.34351145038,-0.473282442748,0.137404580153
31.1182352941,1.00556469727,-0.203507141113,9.32541546631,-2.46564885496,-0.450381679389,0.206106870229
30.9770588235,1.04147772217,-0.332794030762,9.05247647705,-2.47328244275,-0.526717557252,0.297709923664
31.1652941176,1.05105452881,-0.368707055664,9.2535894165,-2.38167938931,-0.480916030534,0.259541984733
31.0241176471,1.02950671387,-0.366312854004,9.10275471191,-2.3893129771,-0.450381679389,0.145038167939
31.0711764706,1.18034141846,-0.378283862305,9.14106193848,-2.42748091603,-0.419847328244,0.282442748092
31.1182352941,1.1659762085,-0.433350500488,9.05008227539,-2.26717557252,-0.603053435115,0.267175572519
31.0241176471,1.12527478027,-0.351947644043,9.30386765137,-2.50381679389,-0.534351145038,0.190839694656
31.1652941176,0.976834277344,-0.368707055664,9.19134017334,-2.35877862595,-0.473282442748,0.0916030534351
31.1182352941,1.22104284668,-0.45250411377,9.33499227295,-2.45038167939,-0.564885496183,0.435114503817
31.0711764706,1.04626612549,-0.165199914551,9.2057053833,-2.32061068702,-0.641221374046,0.0916030534351
31.0711764706,1.02711251221,-0.332794030762,9.33978067627,-2.41221374046,-0.419847328244,0.404580152672
31.0711764706,1.1899182251,-0.354341845703,9.31823286133,-2.42748091603,-0.557251908397,0.267175572519
31.1182352941,1.00317049561,-0.172382519531,9.32302126465,-2.45038167939,-0.427480916031,0.343511450382
30.93,1.07739074707,-0.31364041748,9.11233151855,-2.34351145038,-0.412213740458,0.526717557252
31.1182352941,1.02950671387,-0.45729251709,9.13148513184,-2.47328244275,-0.534351145038,0.36641221374
31.0711764706,1.05823713379,-0.332794030762,9.34217487793,-2.3358778626,-0.427480916031,0.198473282443
31.1652941176,1.18752402344,-0.337582434082,9.28950244141,-2.37404580153,-0.381679389313,0.267175572519
31.1182352941,1.08217915039,-0.440533105469,9.05487067871,-2.27480916031,-0.335877862595,0.335877862595
31.1652941176,1.06781394043,-0.435744702148,9.16500395508,-2.45038167939,-0.412213740458,0.343511450382
31.1652941176,1.06063133545,-0.45250411377,9.23204160156,-2.26717557252,-0.496183206107,0.320610687023
31.1652941176,1.02950671387,-0.45489831543,9.07402429199,-2.3893129771,-0.412213740458,0.236641221374
31.1652941176,0.950498059082,-0.442927307129,9.26077202148,-2.48091603053,-0.610687022901,0.229007633588
31.1652941176,1.01514150391,-0.198718737793,9.04529387207,-2.39694656489,-0.503816793893,0.236641221374
31.1182352941,1.06302553711,-0.172382519531,9.29429084473,-2.5572519084,-0.503816793893,0.328244274809
31.1652941176,1.12288057861,-0.3064578125,9.08120689697,-2.3893129771,-0.671755725191,0.320610687023
31.2123529412,0.976834277344,-0.442927307129,9.34456907959,-2.59541984733,-0.427480916031,0.221374045802
31.1652941176,1.22104284668,-0.284909997559,9.33020386963,-2.42748091603,-0.320610687023,0.297709923664
31.0711764706,0.931344445801,-0.335188232422,9.05008227539,-2.51145038168,-0.534351145038,0.450381679389
31.1182352941,0.92416184082,-0.31124621582,9.2057053833,-2.41984732824,-0.404580152672,0.320610687023
31.0711764706,1.00077629395,-0.167594116211,9.11951412354,-2.30534351145,-0.541984732824,0.312977099237
31.1652941176,1.12527478027,-0.241814367676,9.33259807129,-2.58778625954,-0.419847328244,0.145038167939
31.1652941176,1.04387192383,-0.316034619141,9.12909093018,-2.60305343511,-0.480916030534,0.427480916031
31.1652941176,0.993593688965,-0.16041151123,9.05008227539,-2.35114503817,-0.458015267176,0.251908396947
31.1182352941,1.2018892334,-0.445321508789,9.16260975342,-2.46564885496,-0.374045801527,0.198473282443
31.0241176471,0.984016882324,-0.366312854004,9.33978067627,-2.3358778626,-0.778625954198,0.259541984733
31.0711764706,1.01753570557,-0.347159240723,9.17458076172,-2.63358778626,-0.328244274809,0.389312977099
31.1652941176,1.03190091553,-0.442927307129,9.30626185303,-2.56488549618,-0.290076335878,0.282442748092
31.1182352941,1.03190091553,-0.378283862305,9.29907924805,-2.53435114504,-0.473282442748,0.229007633588
31.0711764706,1.05105452881,-0.445321508789,9.18415756836,-2.32824427481,-0.442748091603,0.229007633588
31.1182352941,0.945709655762,-0.179565124512,9.18415756836,-2.43511450382,-0.259541984733,0.24427480916
31.0711764706,0.931344445801,-0.287304199219,9.16021555176,-2.61832061069,-0.381679389313,0.557251908397
31.1182352941,0.981622680664,-0.45729251709,9.23443580322,-2.43511450382,-0.488549618321,0.320610687023
31.1652941176,1.04387192383,-0.31364041748,9.05726488037,-2.23664122137,-0.687022900763,0.282442748092
31.1182352941,1.03429511719,-0.45968671875,9.09796630859,-2.51908396947,-0.381679389313,0.36641221374
31.1182352941,1.00317049561,-0.31364041748,9.33738647461,-2.37404580153,-0.374045801527,0.206106870229
31.2123529412,1.03429511719,-0.30166940918,9.20331118164,-2.38167938931,-0.534351145038,0.274809160305
31.2123529412,1.07020814209,-0.368707055664,9.05965908203,-2.19083969466,-0.496183206107,0.274809160305
31.1182352941,1.00077629395,-0.361524450684,9.15303294678,-2.50381679389,-0.389312977099,0.274809160305
31.1182352941,1.00317049561,-0.201112939453,9.1458503418,-2.25954198473,-0.541984732824,0.290076335878
31.1652941176,0.957680664062,-0.318428820801,9.16260975342,-2.27480916031,-0.274809160305,0.36641221374
31.2123529412,1.05344873047,-0.337582434082,9.32062706299,-2.39694656489,-0.526717557252,0.320610687023
31.1652941176,1.02471831055,-0.208295544434,9.14824454346,-2.41984732824,-0.404580152672,0.267175572519
31.1652941176,0.933738647461,-0.318428820801,9.16739815674,-2.51908396947,-0.480916030534,0.0610687022901
31.1652941176,1.05584293213,-0.335188232422,9.14824454346,-2.60305343511,-0.511450381679,0.419847328244
30.5064705882,1.01753570557,-0.433350500488,9.13627353516,-2.26717557252,-0.480916030534,0.282442748092
31.0711764706,1.01992990723,-0.289698400879,9.10754311523,-2.35114503817,-0.442748091603,0.328244274809
31.1652941176,1.05584293213,-0.179565124512,9.23922420654,-2.32061068702,-0.427480916031,0.282442748092
31.0711764706,1.07020814209,-0.450109912109,9.33259807129,-2.37404580153,-0.526717557252,0.221374045802
31.2123529412,1.03190091553,-0.253785375977,9.17936916504,-2.36641221374,-0.36641221374,0.0458015267176
31.0241176471,0.92416184082,-0.3064578125,9.18894597168,-2.46564885496,-0.404580152672,0.229007633588
31.0241176471,1.09415015869,-0.428562097168,9.27034882812,-2.3587786,,
